FID,OBJECTID,SYSTEMSTOP,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,CITY,STATUS,PUBLIC_NAM,POINT_X,POINT_Y
1305,1306,233.000000000000000,CONGRESS,3700 WEST,WB,MB,"7,126", ,CHICAGO,1,3700 W Congress,-87.717905090000002,41.874529959999997
1306,1307,4549.000000000000000,55TH STREET,MAYFIELD,WB,MT,"55A,55N", ,CHICAGO,1,55th Street & Mayfield,-87.769681280000000,41.792630920000001
1307,1308,4804.000000000000000,FOSTER,WOLCOTT,WB,NS,"50,92", ,CHICAGO,1,Foster & Wolcott,-87.676236279999998,41.976130670000003
1308,1309,9361.000000000000000,BELMONT,PLAINFIELD,WB,NS,77, ,CHICAGO,1,Belmont & Plainfield,-87.833543419999998,41.937660670000000
1309,1310,15461.000000000000000,LAWRENCE,KENMORE,WB,FS,81, ,CHICAGO,1,Lawrence & Kenmore,-87.656542029999997,41.969122200000001
1310,1311,15390.000000000000000,ARMITAGE,ROCKWELL,WB,NT,73, ,CHICAGO,1,Armitage & Rockwell,-87.692171029999997,41.917592210000002
1311,1312,9460.000000000000000,87TH STREET,ESSEX,WB,NS,87, ,CHICAGO,1,87th Street & Essex,-87.563412999999997,41.737278000000003
1312,1313,11420.000000000000000,MONTROSE,NARRAGANSETT,WB,FS,78, ,HARWOOD HEIGHTS,1,Montrose & Narragansett,-87.786959460000006,41.960310819999997
1313,1314,3288.000000000000000,63RD STREET,LOREL,WB,NT,63W, ,CHICAGO,1,63rd Street & Lorel,-87.755513789999995,41.778226340000003
1314,1315,12610.000000000000000,ADDISON,MOBILE,WB,NS,152, ,CHICAGO,1,Addison & Mobile,-87.783727299999995,41.945752579999997
1315,1316,1269.000000000000000,FULLERTON,LECLAIRE,WB,NS,74, ,CHICAGO,1,Fullerton & Leclaire,-87.753511239999995,41.924218109999998
1316,1317,13088.000000000000000,59TH STREET,SPRINGFIELD,WB,NS,59, ,CHICAGO,1,59th Street & Springfield,-87.720397779999999,41.786046990000003
1317,1318,12021.000000000000000,95TH STREET,1500 EAST (BLACKSTONE),WB,NS,"N5,95,100",N5,CHICAGO,1,1500 E 95th Street,-87.587846200000001,41.722373779999998
1318,1319,14351.000000000000000,OAKTON,FLORENCE,WB,NS,206, ,EVANSTON,2,Oakton & Florence,-87.694519760000006,42.026681539999998
1319,1320,4926.000000000000000,IRVING PARK,PINE GROVE,EB,FS,"80,135,148", ,CHICAGO,1,Irving Park & Pine Grove,-87.647704000000004,41.954531000000003
1320,1321,14778.000000000000000,87TH STREET,RACINE,EB,FS,"24,87",N87,CHICAGO,1,87th Street & Racine,-87.653045849999998,41.735844120000003
1321,1322,5638.000000000000000,IRVING PARK,PULASKI,EB,NS,80,N53,CHICAGO,1,Irving Park & Pulaski,-87.727787019999994,41.953551800000000
1322,1323,17656.000000000000000,STONY ISLAND,68TH STREET,SB,FS,28, ,CHICAGO,1,Stony Island & 68th Street,-87.586388619999994,41.771387150000002
1323,1324,15126.000000000000000,LEXINGTON,LARAMIE,EB,FS,57, ,CHICAGO,1,Lexington & Laramie,-87.754612069999993,41.870949820000000
1324,1325,2533.000000000000000,35TH STREET,KING DRIVE,EB,FS,"4,35", ,CHICAGO,1,35th Street & King Drive,-87.616759040000005,41.831045320000001
1325,1326,409.000000000000000,MADISON,PULASKI,EB,NS,20,N20,CHICAGO,1,Madison & Pulaski,-87.725823469999995,41.880614219999998
1326,1327,40.000000000000000,JACKSON,LEAVITT,EB,FS,126, ,CHICAGO,1,Jackson & Leavitt,-87.681270940000005,41.877543959999997
1327,1328,9399.000000000000000,87TH STREET,VINCENNES,EB,NS,"24,87",N87,CHICAGO,1,87th Street & Vincennes,-87.645445030000005,41.735946820000002
1328,1329,5664.000000000000000,IRVING PARK,ASHLAND,EB,NS,80, ,CHICAGO,1,Irving Park & Ashland,-87.669255960000001,41.954183440000001
1329,1330,6747.000000000000000,16TH STREET,HOMAN,EB,NS,18, ,CHICAGO,1,16th Street & Homan,-87.710436999999999,41.858969999999999
1330,1331,686.000000000000000,GRAND,LONG,EB,NS,65, ,CHICAGO,1,Grand & Long,-87.760968099999999,41.917805070000000
1331,1332,12480.000000000000000,ADDISON,SAYRE,EB,FT,152, ,CHICAGO,1,Addison & Sayre,-87.800766999999993,41.945321000000000
1332,1333,4042.000000000000000,ARMITAGE,HAMLIN,EB,NS,73, ,CHICAGO,1,Armitage & Hamlin,-87.721734979999994,41.917113899999997
1333,1334,3410.000000000000000,63RD STREET,WOOD,EB,FS,63,N63,CHICAGO,1,63rd Street & Wood,-87.668824000000001,41.779297000000000
1334,1335,17193.000000000000000,DEVON,SACRAMENTO,EB,FS,155, ,CHICAGO,1,Devon & Sacramento,-87.704320019999997,41.997416860000001
1335,1336,17194.000000000000000,DEVON,ROCKWELL,EB,FS,155, ,CHICAGO,1,Devon & Rockwell,-87.694574380000006,41.997597010000000
1336,1337,17196.000000000000000,DEVON,RIDGE,EB,FS,155, ,CHICAGO,1,Devon & Ridge,-87.676558520000000,41.997894789999997
1337,1338,17143.000000000000000,47TH STREET,ELLIS,EB,FS,47, ,CHICAGO,1,47th Street & Ellis,-87.601503480000005,41.809513590000002
1338,1339,17251.000000000000000,LAWRENCE,ROCKWELL,EB,FS,81,N81,CHICAGO,1,Lawrence & Rockwell,-87.693550119999998,41.968507459999998
1339,1340,10908.000000000000000,74TH STREET,DAMEN,EB,FS,"75,94", ,CHICAGO,1,74th Street & Damen,-87.673201419999998,41.759272539999998
1340,1341,2895.000000000000000,111TH STREET,COTTAGE GROVE,EB,FS,111A, ,CHICAGO,1,111th Street & Cottage Grove,-87.609295770000003,41.692699460000000
1341,1342,1880.000000000000000,DEARBORN,ADAMS,NB,FS,"22,24,36,62,151","N22,N62",CHICAGO,1,Dearborn & Adams,-87.629247660000004,41.879560789999999
1342,1343,5066.000000000000000,RACINE,63RD STREET,NB,NS,44, ,CHICAGO,1,Racine & 63rd Street,-87.654408000000004,41.779499000000001
1343,1344,297.000000000000000,ROOSEVELT,WOOD,EB,NS,12, ,CHICAGO,1,Roosevelt & Wood,-87.671468210000000,41.866643430000003
1344,1345,15266.000000000000000,63RD STREET,KOSTNER,EB,FS,63,N63,CHICAGO,1,63rd Street & Kostner,-87.732141549999994,41.778485349999997
1345,1346,198.000000000000000,HARRISON,RACINE,EB,NS,"7, 755", ,CHICAGO,1,Harrison & Racine,-87.657167000000001,41.874191000000003
1346,1347,14838.000000000000000,HARRISON,KEDZIE,EB,FS,7, ,CHICAGO,1,Harrison & Kedzie,-87.705791989999994,41.873612690000002
1347,1348,14852.000000000000000,STATE,26TH STREET,NB,FS,29, ,CHICAGO,1,State & 26th Street,-87.626713980000005,41.845795510000002
1348,1349,14816.000000000000000,KEDZIE,63RD STREET,NB,FS,"52,52A", ,CHICAGO,1,Kedzie & 63rd Street,-87.703049759999999,41.779139819999997
1349,1350,3642.000000000000000,HALSTED,114TH STREET,NB,NS,"8A,108", ,CHICAGO,1,Halsted & 114th Street,-87.642092000000005,41.686770000000003
1350,1351,3434.000000000000000,63RD STREET,MICHIGAN,EB,NT,63,N63,CHICAGO,1,63rd Street & Michigan,-87.622274730000001,41.779970970000001
1351,1352,11030.000000000000000,DIVERSEY,HALSTED,EB,FS,76, ,CHICAGO,1,Diversey & Halsted,-87.648750949999993,41.932662909999998
1352,1353,15210.000000000000000,63RD STREET,WESTERN,EB,FS,63,N63,CHICAGO,1,63rd Street & Western,-87.683161269999999,41.779084539999999
1353,1354,14551.000000000000000,IRVING PARK,CALIFORNIA,EB,FS,80, ,CHICAGO,1,Irving Park & California,-87.698025319999999,41.953875390000000
1354,1355,3826.000000000000000,LARAMIE,BLOOMINGDALE,SB,NS,57, ,CHICAGO,1,Laramie & Bloomingdale,-87.755837999999997,41.913231000000003
1355,1356,1036.000000000000000,SHERIDAN,ARDMORE,SB,NS,"136,147,151", ,CHICAGO,1,Sheridan & Ardmore,-87.655378929999998,41.987458699999998
1356,1357,7188.000000000000000,STONY ISLAND,73RD STREET,SB,NS,28, ,CHICAGO,1,Stony Island & 73rd Street,-87.586341250000004,41.762505339999997
1357,1358,4607.000000000000000,CICERO,ARCHER,SB,FS,"47,54B,N62",N62,CHICAGO,1,Cicero & Archer,-87.743057480000004,41.798291610000000
1358,1359,15347.000000000000000,HALSTED,CHICAGO,SB,FS,"8,132", ,CHICAGO,1,Halsted & Chicago,-87.647847519999999,41.896095840000001
1359,1360,15216.000000000000000,MILWAUKEE,CENTRAL PARK,NWB,FS,56, ,CHICAGO,1,Milwaukee & Central Park,-87.717732769999998,41.935464209999999
1360,1361,9029.000000000000000,PULASKI,FERDINAND,SB,FT,53,N53,CHICAGO,1,Pulaski & Ferdinand,-87.726014870000000,41.889785439999997
1361,1362,2405.000000000000000,STATE,41ST STREET,SB,NT,29, ,CHICAGO,1,State & 41st Street,-87.626498710000007,41.820235240000002
1362,1363,7804.000000000000000,ARCHER,PERSHING/ROCKWELL,NEB,FS,"39,62",N62,CHICAGO,1,Archer & Pershing/Rockwell,-87.689438870000004,41.823077339999998
1363,1364,11779.000000000000000,HARLEM,ADDISON,SB,NS,90, ,CHICAGO,1,Harlem & Addison,-87.807104339999995,41.945411589999999
1364,1365,11783.000000000000000,HARLEM,BELMONT,SB,NS,90, ,CHICAGO,1,Harlem & Belmont,-87.806845400000000,41.938166969999997
1365,1366,14768.000000000000000,STATE,PERSHING,SB,FS,29, ,CHICAGO,1,State & Pershing,-87.626564540000004,41.823525380000000
1366,1367,1200.000000000000000,SHERIDAN 6400N,KENMORE,WB,NS,"136,147,151", ,CHICAGO,1,Sheridan & Kenmore,-87.656935559999994,41.998331610000001
1367,1368,12207.000000000000000,103RD STREET,CENTRAL PARK,WB,NS,103, ,EVERGREEN PARK,1,103rd Street & Central Park,-87.710926420000007,41.706163189999998
1368,1369,15181.000000000000000,35TH STREET,WESTERN,WB,NS,35, ,CHICAGO,1,35th Street & Western,-87.684887070000002,41.830356279999997
1369,1370,6884.000000000000000,CERMAK,HAMLIN,WB,NS,21, ,CHICAGO,1,Cermak & Hamlin,-87.719763420000007,41.851681910000003
1370,1371,12026.000000000000000,93RD STREET,WOODLAWN,WB,FS,"N5,95",N5,CHICAGO,1,93rd Street & Woodlawn,-87.595130170000004,41.725902810000001
1371,1372,7994.000000000000000,43RD STREET,ELLIS,WB,NS,43, ,CHICAGO,1,43rd Street & Ellis,-87.601664139999997,41.816935540000003
1372,1373,10586.000000000000000,GARFIELD,STATE,WB,FS,55,N55,CHICAGO,1,Garfield & State,-87.626084300000002,41.794699000000001
1373,1374,80.000000000000000,ADAMS,WELLS,WB,FS,"1,7,28,126,130,134,135,136,151,156", ,CHICAGO,1,Adams & Wells,-87.634023999999997,41.879426000000002
1374,1375,14205.000000000000000,TAYLOR,DAMEN,WB,FS,12, ,CHICAGO,1,Taylor & Damen,-87.676832820000001,41.869160720000004
1375,1376,7151.000000000000000,47TH STREET,VINCENNES,WB,NS,47, ,CHICAGO,1,47th Street & Vincennes,-87.613716859999997,41.809499979999998
1376,1377,2093.000000000000000,DIVISION,LAVERGNE,WB,NS,70, ,CHICAGO,1,Division & Lavergne,-87.750758550000000,41.902358419999999
1377,1378,218.000000000000000,HARRISON,OAKLEY,WB,NS,7, ,CHICAGO,1,Harrison & Oakley,-87.683588950000001,41.873987520000000
1378,1379,3248.000000000000000,63RD STREET,WOOD,WB,NS,63,N63,CHICAGO,1,63rd Street & Wood,-87.668886220000005,41.779465569999999
1379,1380,1823.000000000000000,CLARK,ADDISON,SB,NS,22,N22,CHICAGO,6,Clark & Addison,-87.656749869999999,41.947353950000000
1380,1381,1873.000000000000000,CLARK,HARRISON,SB,NS,24, ,CHICAGO,1,Clark & Harrison,-87.630744000000007,41.874639000000002
1381,1382,1848.000000000000000,CLARK,SCHILLER,SB,NS,"22,36",N22,CHICAGO,1,Clark & Schiller,-87.631664999999998,41.907936999999997
1382,1383,5229.000000000000000,JEFFERY,87TH STREET,SB,FS,"J14,15", ,CHICAGO,1,Jeffery & 87th Street,-87.575804770000005,41.736873350000003
1383,1384,12215.000000000000000,103RD STREET,FOREST,EB,NS,106, ,CHICAGO,1,103rd Street & Forest,-87.616292560000005,41.707208840000000
1384,1385,2800.000000000000000,79TH STREET,CLYDE,EB,NS,79,N79,CHICAGO,1,79th Street & Clyde,-87.573689999999999,41.751598000000001
1385,1386,516.000000000000000,CHICAGO,PINE,EB,NS,66, ,CHICAGO,1,Chicago & Pine,-87.763681000000005,41.894812999999999
1386,1387,6758.000000000000000,18TH STREET,HOYNE,EB,NS,18, ,CHICAGO,1,18th Street & Hoyne,-87.678505000000001,41.857537000000001
1387,1388,5048.000000000000000,RACINE,80TH STREET,NB,NS,44, ,CHICAGO,1,Racine & 80th Street,-87.653605299999995,41.748588839999996
1388,1389,10278.000000000000000,CICERO,15TH STREET,NB,FT,54, ,CICERO,1,Cicero & 15th Street,-87.744401999999994,41.860498999999997
1389,1639,1201.000000000000000,SHERIDAN 6400N,WINTHROP,WB,NS,"136,147,151", ,CHICAGO,1,Sheridan & Winthrop,-87.658348860000004,41.998273859999998
1390,1640,6888.000000000000000,CERMAK,KOSTNER,WB,NS,21, ,CHICAGO,1,Cermak & Kostner,-87.734313180000001,41.851579880000003
1391,1641,7753.000000000000000,PERSHING,INDIANA,WB,FS,39, ,CHICAGO,1,Pershing & Indiana,-87.621859459999996,41.823840709999999
1392,1642,65.000000000000000,JACKSON,DESPLAINES,EB,FS,126, ,CHICAGO,1,Jackson & Desplaines,-87.643750650000001,41.877926860000002
1393,1643,2287.000000000000000,STATE,76TH STREET,NB,NS,"29,75", ,CHICAGO,1,State & 76th Street,-87.624610000000004,41.756267000000001
1394,1644,10184.000000000000000,67TH STREET,COTTAGE GROVE,EB,NS,"N5,67",N5,CHICAGO,1,67th Street & Cottage Grove,-87.605944739999998,41.773074070000000
1395,1645,4760.000000000000000,FOSTER,KOSTNER,EB,NS,92, ,CHICAGO,1,Foster & Kostner,-87.738204640000006,41.975374539999997
1396,1646,8920.000000000000000,DAMEN,CHICAGO,NB,NS,50, ,CHICAGO,1,Damen & Chicago,-87.676952999999997,41.895843999999997
1397,1647,6259.000000000000000,ASHLAND,CORTLAND,NB,NS,"9,X9", ,CHICAGO,1,Ashland & Cortland,-87.667696520000007,41.916024000000000
1398,1648,2722.000000000000000,79TH STREET,KILPATRICK (west leg),EB,NT,79, ,CHICAGO,1,79th Street & Kilpatrick,-87.739215360000003,41.749086089999999
1399,1649,6748.000000000000000,16TH STREET,SPAULDING,EB,NS,18, ,CHICAGO,1,16th Street & Spaulding,-87.707999999999998,41.858997000000002
1400,1650,9429.000000000000000,87TH STREET,STONY ISLAND,EB,FS,87, ,CHICAGO,1,87th Street & Stony Island (Farside),-87.584817000000001,41.736846999999997
1401,1651,12214.000000000000000,103RD STREET,PRAIRIE,EB,NS,106, ,CHICAGO,1,103rd Street & Prairie,-87.617515560000001,41.707184359999999
1402,1652,4040.000000000000000,ARMITAGE,PULASKI,EB,NS,73, ,CHICAGO,1,Armitage & Pulaski,-87.726753970000004,41.917105990000003
1403,1653,1976.000000000000000,DIVISION,LONG,EB,NS,70, ,CHICAGO,1,Division & Long,-87.761037000000002,41.902132999999999
1404,1654,11663.000000000000000,TOUHY,MELVINA,EB,NS,85A, ,CHICAGO,1,Touhy & Melvina,-87.781988790000000,42.011952909999998
1405,1655,10174.000000000000000,69TH STREET,HARVARD,EB,NS,67, ,CHICAGO,1,69th Street & Harvard,-87.633603859999994,41.768962709999997
1406,1656,7134.000000000000000,LAKE PARK,53RD STREET,NB,NS,"15,28", ,CHICAGO,1,Lake Park & 53rd Street,-87.587172469999999,41.799430530000002
1407,1657,15124.000000000000000,WESTERN,THOMAS,NB,NS,49,N49,CHICAGO,1,Western & Thomas,-87.686865549999993,41.901143140000002
1408,1658,2349.000000000000000,STATE,16TH STREET,NB,NS,"29,62", ,CHICAGO,1,State & 16th Street,-87.627155000000002,41.860033000000001
1409,1659,9977.000000000000000,KEDZIE,100TH STREET (south leg),NB,NS,52A, ,EVERGREEN PARK,1,Kedzie & 100th Street,-87.701386520000000,41.710951979999997
1410,1660,11442.000000000000000,PETERSON,LAWNDALE,EB,MT,84, ,CHICAGO,1,Peterson & Lawndale,-87.721242230000001,41.990163400000000
1411,1661,14835.000000000000000,16TH STREET,KEDZIE,EB,FS,18, ,CHICAGO,1,16th Street & Kedzie,-87.705240930000002,41.859042449999997
1412,1662,12141.000000000000000,103RD STREET,LEAVITT,EB,NS,103, ,CHICAGO,1,103rd Street & Leavitt,-87.676879749999998,41.706400299999999
1413,1663,6684.000000000000000,TAYLOR,OAKLEY,EB,NS,157, ,CHICAGO,1,Taylor & Oakley,-87.683766000000006,41.868938000000000
1414,1664,10948.000000000000000,75TH STREET,STONY ISLAND,EB,NS,75, ,CHICAGO,1,75th Street & Stony Island,-87.586294080000002,41.758692459999999
1415,1665,7684.000000000000000,35TH STREET,MICHIGAN,EB,NS,35, ,CHICAGO,1,35th Street & Michigan,-87.623429830000006,41.830974540000000
1416,1666,263.000000000000000,ROOSEVELT,49TH AVENUE,EB,NS,12, ,CICERO,1,Roosevelt & 49th Avenue,-87.747327470000002,41.865787910000002
1417,1667,2949.000000000000000,115TH STREET,WENTWORTH,EB,NS,115, ,CHICAGO,1,115th Street & Wentworth,-87.627766230000006,41.685170960000001
1418,1668,3650.000000000000000,HALSTED,106TH STREET,NB,NS,"8A,108", ,CHICAGO,1,Halsted & 106th Street,-87.642539999999997,41.701279999999997
1419,1669,111.000000000000000,DAMEN,JACKSON,NB,NS,50, ,CHICAGO,1,Damen & Jackson,-87.676351359999998,41.877409419999999
1420,1670,2510.000000000000000,COTTAGE GROVE,48TH STREET,NB,NS,4,N4,CHICAGO,1,Cottage Grove & 48th Street,-87.606431999999998,41.807588000000003
1421,1671,5266.000000000000000,TORRENCE,103RD STREET,NB,FS,"J14,100", ,CHICAGO,1,Torrence & 103rd Street,-87.559567110000003,41.708308959999997
1422,1672,920.000000000000000,NORTH AVENUE,WELLS,EB,NS,"N9,72",N9,CHICAGO,1,North Ave & Wells,-87.634873909999996,41.911049910000003
1423,1673,17660.000000000000000,SOUTH CHICAGO,INGLESIDE,SEB,FT,30, ,CHICAGO,1,South Chicago & Ingleside,-87.602283909999997,41.763365000000000
1424,1674,17661.000000000000000,79TH STREET,PHILLIPS,EB,FS,79,N79,CHICAGO,1,79th Street & Phillips,-87.564851599999997,41.751708180000001
1425,1675,17662.000000000000000,79TH STREET,PHILLIPS,WB,NS,79,N79,CHICAGO,1,79th Street & Phillips,-87.564937970000003,41.751824059999997
1426,1676,14979.000000000000000,JACKSON,HOMAN,EB,FS,126, ,CHICAGO,1,Jackson & Homan,-87.710646690000004,41.877208150000001
1427,1677,6306.000000000000000,26TH STREET,KEELER,EB,NS,60,N60,CHICAGO,1,26th Street & Keeler,-87.729518999999996,41.844118000000002
1428,1678,9554.000000000000000,GUNNISON,MEADE,EB,MT,81W, ,CHICAGO,1,Gunnison & Meade,-87.780702680000005,41.968409780000002
1429,1679,3394.000000000000000,63RD STREET,SPAULDING,EB,NS,63,N63,CHICAGO,1,63rd Street & Spaulding,-87.705625999999995,41.778863000000001
1430,1680,5427.000000000000000,BROADWAY,ARDMORE,NB,FS,36, ,CHICAGO,1,Broadway & Ardmore,-87.660101999999995,41.987433000000003
1431,1681,15793.000000000000000,ASHLAND,POLK,NB,FS,9,N9,CHICAGO,1,Ashland & Polk,-87.666385779999999,41.871914550000000
1432,1682,4589.000000000000000,CICERO,47TH STREET,NB,NS,"47,54B", ,CHICAGO,1,Cicero & 47th Street,-87.742962689999999,41.807507260000001
1433,1683,1192.000000000000000,SHERIDAN,GLENLAKE,NB,FS,"136,147,151", ,CHICAGO,1,Sheridan & Glenlake,-87.655377999999999,41.992522999999998
1434,1684,857.000000000000000,NORTH AVENUE,TAYLOR,EB,NS,72, ,OAK PARK,1,North Ave & Taylor,-87.778206630000000,41.909192990000001
1435,1685,4553.000000000000000,55TH STREET,MERRIMAC,EB,NS,55N, ,CHICAGO,1,55th Street & Merrimac,-87.778256999999996,41.792352000000001
1436,1686,2791.000000000000000,79TH STREET,KENWOOD,EB,NS,79,N79,CHICAGO,1,79th Street & Kenwood,-87.591935469999996,41.751366679999997
1437,1687,2944.000000000000000,115TH STREET,UNION (west leg),EB,NS,115, ,CHICAGO,1,115th Street & Union,-87.640506860000002,41.685043559999997
1438,1688,691.000000000000000,GRAND,LAMON,EB,NT,65, ,CHICAGO,1,Grand & Lamon,-87.749456240000001,41.915223930000003
1439,1689,3356.000000000000000,65TH STREET,NORMANDY,EB,NT,165, ,BEDFORD PARK,1,65th Street & Normandy,-87.788453300000000,41.773792430000000
1440,1690,11031.000000000000000,DIVERSEY,ORCHARD,EB,FS,76, ,CHICAGO,1,Diversey & Orchard,-87.646408809999997,41.932715399999999
1441,1691,1736.000000000000000,DEVON,HERMITAGE,EB,NS,155, ,CHICAGO,1,Devon & Hermitage,-87.673592549999995,41.997954049999997
1442,1692,6717.000000000000000,ORLEANS,OAK,NB,NS,37, ,CHICAGO,1,Orleans & Oak,-87.637240000000006,41.900382000000000
1443,1693,8177.000000000000000,47TH STREET,FEDERAL (west leg),EB,FS,47, ,CHICAGO,1,47th Street & Federal,-87.628417510000006,41.809122570000000
1444,1694,59.000000000000000,JACKSON,RACINE,EB,FS,126, ,CHICAGO,1,Jackson & Racine,-87.656779159999999,41.877729309999999
1445,1695,15484.000000000000000,NORTH AVENUE,LAMON,EB,FT,72, ,CHICAGO,1,North Ave & Lamon,-87.748976290000002,41.909484360000000
1446,1696,10524.000000000000000,GARFIELD,DAMEN,EB,FS,55,N55,CHICAGO,1,Garfield & Damen,-87.673988440000002,41.793501149999997
1447,1697,12530.000000000000000,ADDISON,HOYNE,EB,NS,152, ,CHICAGO,1,Addison & Hoyne,-87.681059039999994,41.946764160000001
1448,1698,6906.000000000000000,CERMAK,4632 WEST,EB,MB,"21,54B", ,CICERO,1,4632 W Cermak,-87.740264139999994,41.851221600000002
1449,1699,5596.000000000000000,IRVING PARK,PANAMA,EB,NS,80, ,CHICAGO,1,Irving Park & Panama,-87.829440120000001,41.952160290000002
1450,1700,14697.000000000000000,GOLF ROAD,KNOX,EB,NS,205, ,SKOKIE,2,Golf Road & Knox,-87.744610469999998,42.055179090000003
1451,1701,6762.000000000000000,18TH STREET,PAULINA,EB,NS,18, ,CHICAGO,1,18th Street & Paulina (Pink Line),-87.668751000000000,41.857703999999998
1452,1702,3755.000000000000000,LAWRENCE,CAMPBELL,EB,NS,81,N81,CHICAGO,1,Lawrence & Campbell,-87.691487580000000,41.968500460000001
1453,1703,14130.000000000000000,WESTERN,ORANGE LINE STATION,SB,TERM,94,N9,CHICAGO,1,Western Orange Line Station,-87.684020090000004,41.805145250000002
1454,1704,6486.000000000000000,WENTWORTH,24TH STREET,NB,NS,24, ,CHICAGO,1,Wentworth & 24th Street,-87.631839999999997,41.848993000000000
1455,1705,6730.000000000000000,WEBSTER,ORCHARD,WB,NS,37, ,CHICAGO,1,Webster & Orchard,-87.646105890000001,41.921925760000001
1456,1706,6464.000000000000000,WENTWORTH,5400 SOUTH driveway,NB,NS,24, ,CHICAGO,1,5400 S Wentworth,-87.630510000000001,41.796247000000001
1457,1707,14008.000000000000000,95TH STREET,RED LINE STATION,SB,TERM,108, ,CHICAGO,1,95th Red Line Station,-87.624010089999999,41.721947600000000
1458,1708,4445.000000000000000,ARCHER,THROOP,NEB,NS,62,N62,CHICAGO,1,Archer & Throop,-87.654120000000006,41.843440000000001
1459,1709,6458.000000000000000,WENTWORTH,59TH STREET,NB,NS,24, ,CHICAGO,1,Wentworth & 59th Street,-87.630262999999999,41.787100000000002
1460,1710,17351.000000000000000,79TH STREET,WOOD,WB,FS,79,N79,CHICAGO,1,79th Street & Wood,-87.668477220000000,41.750363219999997
1461,1711,17356.000000000000000,ADDISON,NARRAGANSETT,WB,FS,152, ,CHICAGO,1,Addison & Narragansett,-87.786658590000002,41.945723700000002
1462,1712,17357.000000000000000,ADDISON,HARLEM,WB,FS,152, ,CHICAGO,1,Addison & Harlem,-87.807315369999998,41.945324409999998
1463,1713,17369.000000000000000,111TH STREET,HALSTED,WB,FS,111, ,CHICAGO,1,111th Street & Halsted,-87.642733930000006,41.692408239999999
